mass,success,t_exp,t_rev
19.00000000000182,True,1,1
19.00000000000182,True,1,1
19.00000000000182,True,1,1
19.099999999998545,True,1,2
19.099999999998545,True,1,1
19.099999999998545,True,1,1
19.099999999998545,True,1,1
19.100000000000364,True,1,1
19.100000000000364,True,1,2
19.100000000000364,True,1,1
19.100000000000364,True,1,1
19.100000000000364,True,1,1
19.100000000000364,True,1,1
19.100000000002183,True,1,1
19.19999999999891,True,1,1
19.19999999999891,True,1,1
19.19999999999891,True,1,2
19.19999999999891,True,1,1
19.19999999999891,True,1,1
19.19999999999891,True,1,1
19.19999999999891,True,1,1
19.200000000000728,True,1,1
19.200000000002547,True,1,1
19.299999999999272,True,1,2
19.299999999999272,True,1,1
19.299999999999272,True,1,1
19.299999999999272,True,1,3
19.299999999999272,True,1,2
19.299999999999272,True,1,1
19.299999999999272,True,1,1
19.299999999999272,True,1,1
19.299999999999272,True,1,2
19.30000000000109,True,1,1
19.30000000000109,True,1,1
19.30000000000291,True,1,1
19.399999999997817,True,1,1
19.399999999997817,True,1,3
19.399999999997817,True,1,4
19.399999999997817,True,1,1
19.399999999997817,True,1,2
19.399999999997817,True,1,1
19.399999999999636,True,1,1
19.399999999999636,True,1,1
19.399999999999636,True,1,1
19.399999999999636,True,1,1
19.399999999999636,True,1,4
19.399999999999636,True,1,1
19.400000000001455,True,1,1
19.400000000001455,True,1,1
19.400000000001455,True,1,1
19.400000000001455,True,1,2
19.400000000001455,True,1,2
19.400000000001455,True,1,2
19.400000000001455,True,1,2
19.400000000001455,True,1,2
19.400000000001455,True,1,1
19.5,True,1,2
19.5,True,1,2
19.5,True,1,1
19.50000000000182,True,1,1
19.50000000000182,True,1,1
19.50000000000182,True,1,1
19.50000000000182,True,1,1
19.50000000000182,True,1,2
19.599999999998545,True,1,1
19.600000000000364,True,1,1
19.600000000000364,True,1,1
19.600000000000364,True,1,1
19.600000000000364,True,1,1
19.600000000000364,True,1,1
19.600000000002183,True,1,1
19.600000000002183,True,1,1
19.69999999999891,True,1,3
19.700000000000728,True,1,2
19.700000000000728,True,1,2
19.700000000000728,True,1,2
19.700000000000728,True,1,1
19.700000000000728,True,1,1
19.700000000000728,True,1,1
19.700000000000728,True,1,2
19.700000000000728,True,1,5
19.700000000000728,True,1,2
19.799999999999272,True,1,1
19.799999999999272,True,1,3
19.799999999999272,True,1,1
19.80000000000109,True,1,1
19.80000000000109,True,1,2
19.80000000000109,True,1,3
19.80000000000109,True,1,1
19.80000000000109,True,1,1
19.899999999997817,True,1,2
19.899999999999636,True,1,3
19.899999999999636,True,1,3
19.899999999999636,True,1,2
19.899999999999636,True,1,3
19.899999999999636,True,1,1
19.899999999999636,True,1,5
19.900000000001455,True,1,1
19.900000000001455,True,1,2
19.900000000001455,True,1,2
19.99999999999818,True,1,3
19.99999999999818,True,1,1
20.0,True,1,1
20.0,True,1,3
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,2
20.0,True,1,2
20.0,True,1,1
20.0,True,1,3
20.0,True,1,1
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,3
20.0,True,1,7
20.0,True,1,3
20.0,True,1,7
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,11
20.0,True,1,3
20.0,True,1,1
20.0,True,1,2
20.0,True,1,2
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,7
20.0,True,1,2
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,3
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,3
20.0,True,1,2
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,6
20.0,True,1,4
20.0,True,1,3
20.0,True,1,1
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,2
20.0,True,1,1
20.0,True,1,1
20.0,True,1,1
20.00000000000182,True,1,1
20.099999999998545,True,1,1
20.099999999998545,True,1,1
20.099999999998545,True,1,3
20.100000000000364,True,1,1
20.100000000000364,True,1,2
20.100000000000364,True,1,6
20.100000000000364,True,1,3
20.100000000000364,True,1,1
20.100000000000364,True,1,1
20.100000000000364,True,1,1
20.19999999999891,True,1,4
20.19999999999891,True,1,2
20.19999999999891,True,1,1
20.19999999999891,True,1,1
20.200000000000728,True,1,3
20.200000000002547,True,1,2
20.299999999999272,True,1,1
20.299999999999272,True,1,1
20.299999999999272,True,1,2
20.299999999999272,True,1,2
20.299999999999272,True,1,1
20.299999999999272,True,1,1
20.30000000000109,True,1,6
20.30000000000109,True,1,6
20.30000000000291,True,1,2
20.399999999997817,True,1,1
20.399999999997817,True,1,1
20.399999999999636,True,1,1
20.399999999999636,True,1,1
20.399999999999636,True,1,1
20.400000000001455,True,1,1
20.400000000001455,True,1,3
20.49999999999818,True,1,1
20.5,True,1,1
20.5,True,1,2
20.5,True,1,6
20.5,True,1,2
20.50000000000182,True,1,1
20.50000000000182,True,1,1
20.599999999998545,True,1,2
20.599999999998545,True,1,9
20.599999999998545,True,1,8
20.600000000000364,True,1,3
20.600000000000364,True,1,1
20.600000000000364,True,1,2
20.600000000000364,True,1,1
20.69999999999709,True,1,1
20.69999999999891,True,1,1
20.69999999999891,True,1,2
20.700000000000728,True,1,1
20.700000000000728,True,1,1
20.700000000000728,True,1,1
20.700000000000728,True,1,1
20.700000000000728,True,1,2
20.700000000000728,True,1,2
20.700000000000728,True,1,1
20.799999999997453,True,1,5
20.799999999997453,True,1,1
20.799999999999272,True,1,15
20.799999999999272,True,1,1
20.799999999999272,True,1,2
20.80000000000109,True,1,1
20.80000000000109,True,1,1
20.80000000000109,True,1,1
20.899999999999636,True,1,4
20.899999999999636,True,1,2
20.900000000001455,True,1,1
20.900000000001455,True,1,1
20.900000000001455,True,1,7
20.99999999999818,True,1,1
20.99999999999818,True,1,1
20.99999999999818,True,1,1
20.99999999999818,True,1,1
20.99999999999818,True,1,1
20.99999999999909,True,1,1
20.99999999999909,True,1,1
20.99999999999909,True,1,1
21.0,True,1,3
21.0,True,1,2
21.0,True,1,2
21.0,True,1,1
21.0,True,1,2
21.0,True,1,1
21.0,True,1,6
21.0,True,1,2
21.0,True,1,1
21.0,True,1,1695
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,5
21.0,True,1,1
21.0,True,1,1
21.0,True,1,2
21.0,True,1,2
21.0,True,1,1
21.0,True,1,1
21.0,True,1,2
21.0,True,1,1
21.0,True,1,2
21.0,True,1,1
21.0,True,1,2
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,2
21.0,True,1,1
21.0,True,1,2
21.0,True,1,1
21.0,True,1,2
21.0,True,1,1
21.0,True,1,2
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,3
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,2
21.0,True,1,2
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,2
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,2
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,3
21.0,True,1,1
21.0,True,1,5
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,1
21.0,True,1,2
21.0,True,1,1
21.0,True,1,1
21.0,True,1,2
21.0,True,1,1
21.0,True,1,1
21.0,True,1,2
21.0,True,1,1
21.000000000003638,True,1,1
21.099999999998545,True,1,3
21.100000000000364,True,1,1
21.100000000000364,True,1,2
21.100000000000364,True,1,1
21.100000000000364,True,1,2
21.100000000000364,True,1,1
21.100000000002183,True,1,1
21.100000000002183,True,1,1
21.19999999999891,True,1,1
21.19999999999891,True,1,5
21.200000000000728,True,1,2
21.200000000000728,True,1,3
21.200000000000728,True,1,1
21.200000000000728,True,1,1
21.200000000000728,True,1,2
21.200000000002547,True,1,1
21.200000000002547,True,1,2
21.200000000002547,True,1,1
21.299999999999272,True,1,1
21.299999999999272,True,1,1
21.299999999999272,True,1,1
21.30000000000109,True,1,4
21.30000000000109,True,1,2
21.30000000000291,True,1,1
21.399999999997817,True,1,3
21.399999999997817,True,1,5
21.399999999999636,True,1,2
21.400000000001455,True,1,3
21.400000000001455,True,1,1
21.400000000001455,True,1,12
21.400000000001455,True,1,2
21.49999999999818,True,1,1
21.49999999999818,True,1,2
21.49999999999818,True,1,1
21.5,True,1,2
21.5,True,1,1
21.50000000000182,True,1,1
21.50000000000182,True,1,2
21.50000000000182,True,1,1
21.50000000000182,True,1,1
21.599999999998545,True,1,4
21.599999999998545,True,1,1
21.599999999998545,True,1,5
21.600000000000364,True,1,1
21.600000000000364,True,1,1
21.600000000000364,True,1,118
21.600000000000364,True,1,5
21.600000000002183,True,1,1
21.600000000002183,True,1,2
21.69999999999709,True,1,2
21.69999999999891,True,1,1
21.700000000000728,True,1,2
21.700000000000728,True,1,3
21.700000000000728,True,1,1
21.799999999997453,True,1,2
21.799999999999272,True,1,4
21.799999999999272,True,1,1
21.799999999999272,True,1,1
21.799999999999272,True,1,3
21.80000000000109,True,1,1
21.80000000000109,True,1,8
21.80000000000109,True,1,2
21.899999999999636,True,1,1
21.899999999999636,True,1,1
21.899999999999636,True,1,3
21.899999999999636,True,1,2
21.899999999999636,True,1,2
21.900000000001455,True,1,1
21.900000000001455,True,1,2
21.900000000001455,True,1,1
21.900000000001455,True,1,1
21.900000000001455,True,1,1
21.900000000001455,True,1,1
21.99999999999818,True,1,1
21.99999999999818,True,1,1
21.99999999999818,True,1,1
21.99999999999818,True,1,2
21.99999999999818,True,1,6
21.99999999999818,True,1,1
21.99999999999818,True,1,1
21.99999999999818,True,1,2
21.99999999999909,True,1,2
21.99999999999909,True,1,4
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,6
22.0,True,1,2
22.0,True,1,1
22.0,True,1,1
22.0,True,1,2
22.0,True,1,1
22.0,True,1,5
22.0,True,1,1
22.0,True,1,10
22.0,True,1,5
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,2
22.0,True,1,3
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,4
22.0,True,1,2
22.0,True,1,1
22.0,True,1,5
22.0,True,1,1
22.0,True,1,2
22.0,True,1,1
22.0,True,1,2
22.0,True,1,1
22.0,True,1,1
22.0,True,1,2
22.0,True,1,3
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,2
22.0,True,1,4
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,1
22.0,True,1,2
22.0,True,1,1
22.0,True,1,2
22.0,True,1,7
22.0,True,1,1
22.0,True,1,7
22.0,True,1,1
22.0,True,1,2
22.0,True,1,1
22.0,True,1,2
22.0,True,1,7
22.0,True,1,1
22.00000000000091,True,1,3
22.00000000000182,True,1,1
22.000000000003638,True,1,1
22.000000000003638,True,1,1
22.000000000003638,True,1,1
22.000000000003638,True,1,1
22.099999999998545,True,1,2
22.100000000000364,True,1,3
22.100000000000364,True,1,2
22.100000000000364,True,1,10
22.100000000000364,True,1,24
22.100000000000364,True,1,1
22.100000000000364,True,1,2
22.19999999999891,True,1,1
22.19999999999891,True,1,1
22.19999999999891,True,1,1
22.200000000000728,True,1,2
22.200000000000728,True,1,2
22.200000000000728,True,1,6
22.299999999999272,True,1,3
22.299999999999272,True,1,1
22.299999999999272,True,1,1
22.299999999999272,True,1,14
22.299999999999272,True,1,1
22.299999999999272,True,1,1
22.299999999999272,True,1,1
22.30000000000109,True,1,1
22.30000000000109,True,1,1
22.30000000000291,True,1,5
22.399999999999636,True,1,1
22.399999999999636,True,1,1
22.399999999999636,True,1,1
22.400000000001455,True,1,1
22.400000000001455,True,1,15
22.400000000001455,True,1,1
22.49999999999818,True,1,5
22.49999999999818,True,1,1
22.49999999999818,True,1,1
22.49999999999818,True,1,2
22.5,True,1,1
22.5,True,1,1
22.5,True,1,1
22.50000000000182,True,1,1
22.599999999998545,True,1,1
22.599999999998545,True,1,6
22.599999999998545,True,1,9
22.600000000000364,True,1,2
22.600000000000364,True,1,2
22.600000000000364,True,1,1
22.69999999999891,True,1,2
22.700000000000728,True,1,1
22.700000000000728,True,1,1
22.700000000000728,True,1,1
22.700000000000728,True,1,3
22.700000000000728,True,1,1
22.700000000000728,True,1,1
22.700000000000728,True,1,18
22.799999999997453,True,1,2
22.799999999997453,True,1,1
22.799999999999272,True,1,1
22.799999999999272,True,1,1
22.80000000000109,True,1,1
22.80000000000109,True,1,1
22.80000000000109,True,1,19
22.80000000000109,True,1,2
22.80000000000109,True,1,2
22.899999999997817,True,1,1
22.899999999997817,True,1,2
22.899999999997817,True,1,1
22.899999999999636,True,1,2
22.899999999999636,True,1,1
22.99999999999818,True,1,1
22.99999999999818,True,1,1
22.99999999999818,True,1,1
22.99999999999818,True,1,6
22.99999999999818,True,1,1
22.99999999999818,True,1,1
22.99999999999818,True,1,7
22.99999999999818,True,1,5
22.99999999999818,True,1,1
22.99999999999909,True,1,1
23.0,True,1,2
23.0,True,1,1
23.0,True,1,1
23.0,True,1,2
23.0,True,1,3
23.0,True,1,3
23.0,True,1,1
23.0,True,1,1
23.0,True,1,1
23.0,True,1,2
23.0,True,1,1
23.0,True,1,3
23.0,True,1,3
23.0,True,1,5
23.0,True,1,4
23.0,True,1,1
23.0,True,1,2
23.0,True,1,2
23.0,True,1,4
23.0,True,1,1
23.0,True,1,1
23.0,True,1,2
23.0,True,1,1
23.0,True,1,1
23.0,True,1,1
23.0,True,1,1
23.0,True,1,5
23.0,True,1,1
23.0,True,1,1
23.0,True,1,19
23.0,True,1,3
23.0,True,1,1
23.0,True,1,6
23.0,True,1,2
23.0,True,1,9
23.0,True,1,1
23.0,True,1,2
23.0,True,1,1
23.0,True,1,1
23.0,True,1,2
23.0,True,1,1
23.0,True,1,1
23.0,True,1,1
23.0,True,1,3
23.0,True,1,1
23.0,True,1,1
23.0,True,1,1
23.0,True,1,1
23.0,True,1,6
23.0,True,1,1
23.0,True,1,1
23.0,True,1,1
23.0,True,1,1
23.0,True,1,2
23.0,True,1,3
23.0,True,1,1
23.0,True,1,2
23.0,True,1,3
23.0,True,1,1
23.0,True,1,1
23.0,True,1,2
23.0,True,1,1
23.0,True,1,1
23.0,True,1,2
23.0,True,1,2
23.0,True,1,1
23.00000000000091,True,1,1
23.00000000000091,True,1,1
23.00000000000182,True,1,1
23.00000000000182,True,1,1
23.00000000000182,True,1,5
23.00000000000182,True,1,1
23.00000000000182,True,1,3
23.000000000003638,True,1,2
23.000000000003638,True,1,1
23.000000000003638,True,1,1
23.000000000003638,True,1,3
23.099999999998545,True,1,1
23.099999999998545,True,1,3
23.099999999998545,True,1,2
23.100000000000364,True,1,1
23.100000000000364,True,1,1
23.100000000000364,True,1,2
23.100000000000364,True,1,1
23.100000000000364,True,1,1
23.19999999999891,True,1,2
23.19999999999891,True,1,2
23.19999999999891,True,1,3
23.19999999999891,True,1,2
23.200000000000728,True,1,3
23.200000000000728,True,1,2
23.200000000000728,True,1,4
23.299999999999272,True,1,10
23.299999999999272,True,1,1
23.30000000000109,True,1,6
23.30000000000109,True,1,7
23.30000000000109,True,1,1
23.399999999999636,True,1,2
23.399999999999636,True,1,1
23.399999999999636,True,1,1
23.399999999999636,True,1,1
23.399999999999636,True,1,30
23.400000000001455,True,1,4
23.49999999999818,True,1,4
23.5,True,1,1
23.5,True,1,5
23.5,True,1,3
23.5,True,1,1
23.5,True,1,1
23.50000000000182,True,1,3
23.599999999998545,True,1,6
23.599999999998545,True,1,4
23.600000000000364,True,1,1
23.600000000000364,True,1,1
23.600000000000364,True,1,1
23.600000000000364,True,1,2
23.600000000002183,True,1,1
23.69999999999891,True,1,1
23.69999999999891,True,1,1
23.69999999999891,True,1,3
23.69999999999891,True,1,1
23.700000000000728,True,1,2
23.700000000000728,True,1,1
23.700000000000728,True,1,1
23.700000000000728,True,1,2
23.700000000000728,True,1,1
23.799999999999272,True,1,2
23.799999999999272,True,1,2
23.80000000000109,True,1,3
23.80000000000109,True,1,1
23.80000000000109,True,1,2
23.899999999999636,True,1,2
23.899999999999636,True,1,1
23.900000000001455,True,1,2
23.900000000001455,True,1,3
23.900000000001455,True,1,1
23.99999999999818,True,1,1
23.99999999999818,True,1,2
23.99999999999818,True,1,1
23.99999999999818,True,1,1
23.99999999999818,True,1,7
23.99999999999818,True,1,3
23.99999999999818,True,1,1
23.99999999999818,True,1,2
23.99999999999818,True,1,1
23.99999999999818,True,1,3
23.99999999999818,True,1,1
23.99999999999818,True,1,5
23.99999999999818,True,1,1
23.99999999999818,True,1,1
23.99999999999909,True,1,1
23.99999999999909,True,1,5
23.99999999999909,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,3
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,2
24.0,True,1,3
24.0,True,1,1
24.0,True,1,3
24.0,True,1,15
24.0,True,1,1
24.0,True,1,9
24.0,True,1,1
24.0,True,1,4
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,19
24.0,True,1,3
24.0,True,1,1
24.0,True,1,1
24.0,True,1,2
24.0,True,1,1
24.0,True,1,2
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.0,True,1,3
24.0,True,1,4
24.0,True,1,1
24.0,True,1,3
24.0,True,1,2
24.0,True,1,4
24.0,True,1,2
24.0,True,1,2
24.0,True,1,2
24.0,True,1,2
24.0,True,1,1
24.0,True,1,1
24.0,True,1,1
24.00000000000182,True,1,2
24.00000000000182,True,1,1
24.00000000000182,True,1,3
24.00000000000182,True,1,2
24.00000000000182,True,1,1
24.00000000000182,True,1,21
24.00000000000182,True,1,8
24.00000000000182,True,1,1
24.00000000000182,True,1,2
24.00000000000182,True,1,1
24.00000000000182,True,1,2
24.100000000000364,True,1,1
24.100000000000364,True,1,3
24.100000000000364,True,1,1
24.100000000000364,True,1,1
24.100000000000364,True,1,4
24.100000000000364,True,1,1
24.19999999999891,True,1,2
24.19999999999891,True,1,8
24.200000000000728,True,1,5
24.200000000000728,True,1,1
24.200000000000728,True,1,1
24.200000000000728,True,1,2
24.200000000000728,True,1,1
24.299999999999272,True,1,2
24.299999999999272,True,1,1
24.30000000000291,True,1,1
24.399999999999636,True,1,2
24.399999999999636,True,1,2
24.399999999999636,True,1,1
24.399999999999636,True,1,2
24.399999999999636,True,1,2
24.399999999999636,True,1,18
24.400000000001455,True,1,1
24.49999999999818,True,1,1
24.49999999999818,True,1,1
24.5,True,1,2
24.5,True,1,1
24.5,True,1,1
24.50000000000182,True,1,1
24.599999999998545,True,1,1
24.599999999998545,True,1,2
24.600000000000364,True,1,4
24.600000000000364,True,1,1
24.600000000000364,True,1,1
24.600000000000364,True,1,2
24.600000000002183,True,1,1
24.600000000002183,True,1,3
24.69999999999891,True,1,2
24.69999999999891,True,1,1
24.69999999999891,True,1,1
24.700000000000728,True,1,3
24.799999999999272,True,1,2
24.80000000000109,True,1,1
24.80000000000109,True,1,1
24.80000000000109,True,1,2
24.899999999997817,True,1,8
24.899999999997817,True,1,1
24.899999999997817,True,1,7
24.899999999999636,True,1,3
24.899999999999636,True,1,1
24.899999999999636,True,1,1
24.900000000001455,True,1,2
24.900000000001455,True,1,3
24.900000000001455,True,1,2
24.900000000001455,True,1,1
24.900000000001455,True,1,1
24.99999999999818,True,1,1
24.99999999999818,True,1,1
24.99999999999818,True,1,2
24.99999999999818,True,1,11
24.99999999999818,True,1,3
24.99999999999818,True,1,1
24.99999999999818,True,1,1
24.99999999999818,True,1,6
24.99999999999818,True,1,1
24.99999999999818,True,1,1
24.99999999999818,True,1,2
24.99999999999818,True,1,12
24.99999999999818,True,1,1
24.99999999999818,True,1,2
24.99999999999818,True,1,1
24.99999999999909,True,1,1
24.99999999999909,True,1,1
24.99999999999909,True,1,1
25.0,True,1,1
25.0,True,1,1
25.0,True,1,1
25.0,True,1,1
25.0,True,1,1
25.0,True,1,1
25.0,True,1,2
25.0,True,1,1
25.0,True,1,1
25.0,True,1,2
25.0,True,1,1
25.0,True,1,1
25.0,True,1,2
25.0,True,1,1
25.0,True,1,4
25.0,True,1,2
25.0,True,1,1
25.0,True,1,2
25.0,True,1,4
25.0,True,1,3
25.0,True,1,1
25.0,True,1,1
25.0,True,1,1
25.0,True,1,1
25.0,True,1,3
25.0,True,1,1
25.0,True,1,2
25.0,True,1,1
25.0,True,1,1
25.0,True,1,3
25.0,True,1,1
25.0,True,1,2
25.0,True,1,1
25.00000000000091,True,1,6
25.00000000000091,True,1,1
25.00000000000182,True,1,2
25.00000000000182,True,1,2
25.00000000000182,True,1,1
25.00000000000182,True,1,1
25.00000000000182,True,1,1
25.00000000000182,True,1,2
25.00000000000182,True,1,2
25.00000000000182,True,1,1
25.100000000000364,True,1,1
25.100000000000364,True,1,1
25.100000000000364,True,1,1
25.19999999999891,True,1,1
25.299999999999272,True,1,1
25.299999999999272,True,1,7
25.299999999999272,True,1,1
25.399999999999636,True,1,4
25.399999999999636,True,1,5
25.399999999999636,True,1,2
25.399999999999636,True,1,1
25.399999999999636,True,1,2
25.49999999999818,True,1,1
25.49999999999818,True,1,2
25.5,True,1,1
25.5,True,1,1
25.5,True,1,6
25.5,True,1,1
25.5,True,1,1
25.50000000000182,True,1,1
25.50000000000182,True,1,2
25.599999999998545,True,1,1
25.599999999998545,True,1,1
25.600000000000364,True,1,2
25.600000000000364,True,1,2
25.600000000002183,True,1,6
25.69999999999891,True,1,5
